Path,Method,Schema,Model Name,Supported,Datasource,Resource
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name},DELETE,,route_lookup,true,false,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name},GET,com.nokia.eda.routing.v1alpha1.RouteLookup,route_lookup,true,true,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name}/_artifacts,GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name}/_artifacts/{artifact},GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name}/_input,GET,WorkflowGetInputsRespElem,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name}/_input,PUT,WorkflowInputData,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name}/_logs,GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routelookups/{name}/_terminate,PUT,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces,GET,com.nokia.eda.routing.v1alpha1.RouteTraceList,route_trace_list,true,true,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces,POST,com.nokia.eda.routing.v1alpha1.RouteTrace,route_trace,true,false,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name},DELETE,,route_trace,true,false,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name},GET,com.nokia.eda.routing.v1alpha1.RouteTrace,route_trace,true,true,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name}/_artifacts,GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name}/_artifacts/{artifact},GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name}/_input,GET,WorkflowGetInputsRespElem,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name}/_input,PUT,WorkflowInputData,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name}/_logs,GET,,,false,false,false
